e,e,0.64,3.26,7.02,10.70,22.38,38.28,41.19,41.31,40.70,39.57,37.67,35.44,34.19,31.97,29.82,30.31,35.00,37.07,39.25,46.88,51.16,55.68,59.83,61.49,62.92,64.07,65.28,67.20,69.09,70.90,73.00,75.06,77.11,78.94,81.30,84.38,87.61,90.59,93.15,94.26,94.57,96.51,99.69,101.88,103.77,105.56,107.29,109.14,110.87,112.49,113.93,115.66,117.48,119.28,121.44,123.70,125.96,128.15,130.42,132.24,133.91,135.85,138.03,140.36,142.53,144.64,147.22,149.78,152.41,155.17,157.93,160.57,162.75,164.92,167.20,169.47,171.41,173.17,175.10,177.14,179.18,181.51,184.13,186.79,189.38,192.35,196.82,200.55,202.71,204.73,206.62,208.45,210.27,212.53,214.51,216.70,218.74,221.02,223.14,225.11,227.07,228.98,231.06,233.40,235.63,237.67,239.13,241.42,244.35,247.18,248.93,248.91,248.45,248.88,250.52,252.72,255.82,257.99,259.44,260.88,262.24,264.02,266.07,268.17,270.31,272.40,274.40,276.25,278.19,280.22,282.27,284.21,285.94,287.53,289.05,290.39,291.78,293.49,295.96,298.80,301.65,303.32,303.94,304.50,305.71,306.62,306.25,305.50,307.01,308.09,308.43,308.87,309.46,309.70,311.88,314.12,316.10,315.40,315.71,316.57,317.53,320.23,326.43,332.50,335.34,337.10,336.67,338.58,339.99,341.86,344.98,348.36,351.83,355.28,358.35,361.47,364.88,368.22,371.51,374.83,378.98,394.05,409.24,410.90,409.26,396.64,394.32,397.98,401.50,404.59,406.83,408.56,410.05,411.14,413.06,415.41,417.56,418.88,420.37,423.32,426.77,430.32,432.25,432.75,430.97,433.25,435.60,436.79,438.41,440.01,439.50,439.28,438.54,439.75,441.63,440.91,437.61,431.94,431.87,432.75,434.28,438.52,443.30,448.01,454.93,461.09,465.64,467.19,469.50,471.91,475.32,481.40,488.64,493.26,495.31,496.43,494.81,488.94,486.01,490.66,492.49,493.06,493.03,492.28,489.61,483.93,476.35,477.60,481.92,485.37,489.47,494.39,501.75,510.64
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.13,5.78,16.62,38.29,44.34,48.09,50.85,53.16,55.70,58.25,60.44,61.78,63.19,65.00,66.02,67.95,69.33,71.62,73.59,75.62,77.58,79.56,81.56,83.52,85.52,87.39,89.02,89.93,89.07,91.57,94.66,97.55,99.95,101.73,103.42,105.26,107.16,109.01,110.90,112.83,114.75,116.60,118.27,119.76,121.25,122.51,123.72,125.18,126.58,127.33,129.11,131.28,133.40,135.35,137.30,139.22,141.02,142.74,144.44,145.99,147.59,149.26,150.87,151.88,152.20,153.52,155.74,158.04,159.45,160.78,162.75,164.99,166.48,167.56,169.07,170.48,171.62,172.30,173.15,174.41,175.69,176.94,178.31,180.07,182.00,183.61,184.82,185.94,187.35,188.89,190.23,191.53,192.51,193.84,195.07,196.16,197.19,198.94,200.93,203.08,205.10,207.19,208.93,209.90,209.81,209.40,209.44,210.56,213.63,217.30,219.88,221.67,222.81,224.35,226.15,227.90,229.69,231.72,234.20,236.64,238.65,240.39,242.03,243.94,245.96,247.88,249.34,251.15,253.48,255.72,256.37,254.83,253.26,252.14,254.05,257.61,261.37,263.47,264.85,266.34,268.07,269.71,271.97,274.58,275.47,275.27,276.43,278.25,280.33,282.60,284.95,287.67,289.34,289.25,290.49,292.14,294.98,298.49,299.85,300.42,302.35,300.84,300.91,302.25,302.85,303.71,304.07,304.32,304.28,303.89,301.51,301.44,302.81,302.88,302.80,302.94,301.56,301.98,302.07,301.87,302.10,302.55,302.83,303.60,305.49,307.13,307.68,306.95,306.50,305.77,307.95,309.18,311.76,313.79,315.84,318.28,320.88,323.62,325.83,327.27,328.75,331.81,334.27,333.49,334.41,336.72,338.61,340.20,340.87,342.23,344.42,346.41,348.05,349.80,351.54,353.49,355.72,358.02,360.40,362.27,364.16,365.36,365.76
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.56,4.53,13.75,35.91,43.28,46.59,48.75,50.76,53.18,56.00,58.66,60.16,61.29,61.95,62.36,64.49,67.75,70.49,72.50,74.65,76.62,78.56,80.64,82.59,84.37,84.68,85.33,85.88,88.08,91.79,94.63,96.71,98.43,100.42,102.27,104.02,105.67,107.49,109.72,111.60,113.36,114.93,116.42,117.85,119.21,120.41,121.48,123.00,124.05,125.76,127.89,129.81,131.72,133.66,135.60,137.55,139.55,141.38,143.03,144.65,146.24,147.53,148.76,149.33,149.59,151.26,153.74,156.21,157.71,159.02,160.98,162.83,163.60,164.68,166.29,167.88,169.14,169.63,170.70,172.11,173.45,174.95,176.68,178.37,179.96,181.29,182.35,183.48,184.89,186.37,188.04,189.21,190.04,191.23,192.39,193.53,195.18,197.16,199.13,201.01,202.97,204.85,206.44,206.87,206.22,205.78,207.32,211.02,214.11,216.46,217.88,219.07,220.24,221.95,223.80,225.76,227.64,229.43,231.65,233.96,235.93,237.72,239.74,241.97,243.99,245.73,247.00,248.49,250.61,252.82,253.38,251.56,249.75,249.21,251.07,255.07,258.78,260.78,261.85,263.18,264.95,266.95,269.57,271.83,272.24,272.32,274.24,276.05,277.89,279.82,282.39,284.69,285.08,285.19,286.50,288.65,291.72,294.48,296.35,297.70,297.76,296.79,297.39,298.51,299.31,300.47,300.25,299.87,299.72,299.59,297.76,297.80,298.30,298.91,299.08,299.08,298.21,298.01,298.37,298.42,298.76,299.30,299.84,300.67,302.34,303.97,304.96,304.23,302.07,301.97,304.03,305.76,308.75,310.75,312.71,315.02,317.33,319.72,321.47,323.69,325.97,328.50,330.32,330.59,332.08,334.13,335.62,336.92,337.63,339.45,341.86,343.68,345.19,346.74,348.29,350.07,352.38,354.76,356.86,359.04,361.14,362.36,362.74
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.17,4.91,11.85,33.06,42.35,44.74,46.20,47.88,50.57,53.86,55.80,57.13,58.48,58.37,60.35,63.45,66.51,69.36,71.63,73.50,75.19,77.26,79.47,81.51,82.28,81.35,81.59,84.33,88.42,91.81,93.47,95.11,97.05,99.07,100.80,102.16,103.85,106.01,108.26,110.21,111.72,112.73,114.30,115.83,117.19,118.16,119.36,120.69,122.41,124.76,126.77,128.42,130.08,131.97,133.90,135.89,137.99,140.01,141.69,143.12,144.38,145.60,146.40,146.71,147.74,150.02,152.49,154.57,155.93,157.47,159.13,160.20,160.66,161.81,163.44,164.82,165.85,166.76,168.25,169.82,171.48,173.24,175.04,176.56,177.84,179.00,179.92,181.00,182.31,184.06,185.88,187.08,188.05,189.04,190.05,191.25,193.04,195.02,196.92,198.75,200.71,202.42,203.83,203.33,202.46,203.19,208.57,211.62,212.95,214.09,215.45,216.58,217.92,219.70,221.69,223.70,225.61,227.42,229.28,231.31,233.16,235.14,237.59,240.00,241.97,243.42,244.66,246.36,248.62,249.87,249.98,249.06,246.79,246.37,248.59,252.21,255.42,257.21,258.60,260.04,262.00,264.14,266.76,268.31,268.57,269.71,271.97,273.52,275.20,277.27,279.72,281.19,281.23,281.04,282.48,285.38,289.09,292.49,292.96,293.82,293.36,292.98,293.96,295.18,296.53,297.29,296.73,296.09,295.77,295.85,293.86,293.55,294.47,295.38,295.43,294.77,293.95,294.15,294.80,295.20,295.74,296.00,296.26,297.63,299.74,301.40,302.30,302.10,299.40,298.29,300.19,302.02,304.80,307.02,309.31,311.33,313.37,315.76,318.47,320.67,322.84,325.64,327.19,327.74,329.57,331.31,332.21,333.39,334.82,337.21,339.48,340.72,342.16,343.76,345.43,347.30,349.28,350.96,352.70,354.66,357.04,358.69,359.24
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,3.20,0.92,3.14,6.22,10.55,30.66,41.16,41.83,42.69,45.14,49.35,51.52,51.84,53.31,54.99,56.27,60.88,63.77,66.00,67.93,70.13,71.83,73.20,74.71,76.28,78.47,78.95,78.47,81.04,84.82,88.29,90.28,91.86,93.49,95.19,97.15,98.66,100.21,102.12,104.23,106.30,107.96,109.22,110.39,112.06,113.73,115.05,115.95,117.30,119.33,121.73,123.50,124.97,126.64,128.41,130.27,132.23,134.35,136.45,138.39,140.13,141.40,142.57,143.50,143.80,144.80,146.93,149.32,151.57,152.81,154.00,155.34,156.75,157.50,158.01,159.21,160.56,161.66,162.74,164.09,165.70,167.56,169.72,171.67,173.11,174.34,175.65,176.81,177.73,178.68,180.08,181.87,183.73,184.88,185.82,186.80,187.93,189.23,190.91,192.84,194.61,196.43,198.20,199.98,201.17,200.18,199.20,201.13,206.01,208.75,210.26,211.60,213.00,214.20,215.67,217.46,219.70,221.77,223.17,224.75,226.65,228.96,230.56,232.70,235.02,237.44,239.65,241.01,242.28,244.53,246.58,246.97,247.12,246.38,244.06,243.93,246.83,249.65,251.56,253.37,255.07,256.96,259.14,261.13,263.06,264.04,264.58,266.89,269.17,270.79,272.45,274.39,276.34,277.62,277.85,277.75,279.43,282.45,286.63,290.10,289.36,289.86,289.39,289.54,290.81,292.25,293.68,293.94,293.26,292.50,291.91,292.03,290.68,289.32,290.87,291.91,292.01,291.17,290.25,290.54,291.26,292.04,292.60,292.14,292.79,294.83,297.25,298.92,299.54,299.12,295.70,294.60,296.63,298.63,300.89,303.38,305.57,307.46,309.82,313.12,315.87,317.94,320.30,323.01,324.04,324.58,326.28,327.99,329.00,330.52,332.10,334.25,335.91,337.28,339.05,340.86,342.68,344.62,346.13,347.23,349.06,350.30,351.75,353.99,356.54
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.82,1.63,4.83,9.29,26.36,35.52,37.62,40.24,44.80,44.65,45.47,47.13,49.86,51.65,54.85,60.79,62.20,62.91,64.29,66.09,68.50,70.35,70.04,70.57,72.83,75.50,79.66,82.33,85.24,87.27,88.80,90.32,91.97,93.53,95.20,96.66,98.52,100.33,102.28,103.94,105.30,106.60,108.34,110.18,111.83,112.80,113.94,116.08,118.69,120.43,121.39,122.91,124.79,126.88,128.74,130.72,132.81,134.69,136.20,137.76,139.26,140.49,141.01,141.88,143.93,146.09,148.27,149.83,150.97,152.07,153.03,154.19,154.78,155.60,156.94,158.06,159.06,160.23,161.60,163.32,165.51,167.75,169.70,170.88,172.07,173.45,174.64,175.62,176.82,178.30,179.89,181.58,182.53,183.56,184.75,186.05,187.53,189.04,190.55,192.20,193.78,195.49,197.30,198.00,196.69,196.83,199.99,203.28,205.58,207.41,209.20,210.53,211.88,213.31,215.06,217.36,219.25,220.49,221.93,224.50,227.25,228.65,230.11,232.23,234.41,236.51,238.21,239.93,242.68,243.74,244.09,244.41,243.99,241.58,241.90,245.08,247.21,248.52,250.07,251.82,253.81,256.01,257.92,258.98,259.88,261.16,263.63,265.92,268.00,269.43,270.90,272.63,273.98,274.55,275.62,277.54,279.70,283.16,285.47,284.85,285.30,285.75,286.35,287.73,289.34,290.61,290.61,289.37,288.19,287.92,288.34,288.00,285.80,287.02,288.35,288.66,288.15,287.54,287.47,287.80,289.00,289.43,288.77,289.85,292.33,294.86,295.83,296.23,295.06,291.41,291.54,293.91,295.74,297.52,299.71,301.78,304.40,307.52,310.59,312.56,314.93,317.91,320.30,320.97,321.32,322.68,324.48,326.05,327.80,329.25,330.78,332.06,333.69,335.74,337.83,340.00,341.77,342.36,344.07,346.54,347.22,348.79,352.34,355.30
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.61,3.08,7.62,22.08,35.27,40.69,43.06,39.94,39.17,41.09,43.89,47.05,50.15,54.44,56.64,57.43,58.31,59.74,60.19,61.87,64.57,65.70,68.10,71.23,76.28,80.30,82.54,83.91,85.41,86.95,88.63,90.27,91.78,93.31,94.97,96.77,98.52,100.06,101.47,102.93,104.55,106.36,108.22,109.72,110.74,112.55,114.74,116.94,118.15,119.28,121.18,123.31,125.43,127.36,129.23,130.97,132.47,133.62,134.69,136.15,137.50,138.73,141.10,143.21,145.34,147.34,148.24,148.95,150.15,150.79,151.54,152.16,153.32,154.73,155.86,156.91,158.05,159.34,161.16,163.20,165.14,166.86,168.23,169.76,171.40,172.48,173.70,175.15,176.65,177.99,178.95,180.07,181.51,182.88,184.37,185.88,187.34,188.54,189.65,191.01,192.74,194.54,194.49,193.31,195.13,198.15,200.49,202.82,205.00,206.85,208.09,209.33,210.49,212.32,214.25,215.92,217.69,220.48,223.47,225.50,226.77,227.96,229.50,231.09,233.27,235.32,237.37,239.99,240.67,241.20,241.66,241.47,239.41,240.20,243.13,244.68,245.97,247.33,248.83,250.65,252.87,254.45,255.06,255.88,257.85,260.53,263.05,265.31,266.69,267.97,269.40,270.78,272.00,273.55,275.51,277.30,279.17,280.44,280.50,281.16,282.23,283.13,284.25,285.56,286.31,285.55,283.51,282.47,283.49,285.22,285.54,283.06,283.20,284.43,284.16,283.88,284.49,284.04,284.20,285.29,285.73,285.45,287.28,289.88,292.54,291.54,292.37,292.47,288.71,288.58,291.16,292.38,294.12,296.28,299.13,302.38,305.28,307.63,309.56,312.24,315.40,317.29,317.47,317.96,319.36,321.45,323.37,324.53,325.64,326.73,328.13,330.36,332.62,334.74,336.94,338.23,339.06,342.08,344.11,344.12,347.00,350.82,352.74
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.60,6.26,19.80,38.84,42.61,39.81,36.23,41.08,43.61,46.20,48.99,51.11,50.59,49.37,49.41,50.82,52.53,54.67,57.63,62.01,68.24,70.65,73.23,76.76,79.00,80.58,82.02,83.44,85.07,86.76,88.29,89.98,91.69,93.33,95.08,96.62,98.00,99.41,101.09,102.76,104.34,106.09,107.56,109.30,111.36,113.33,114.81,115.98,117.70,119.82,122.04,123.97,125.89,127.71,129.03,129.90,130.53,131.77,133.64,135.68,138.09,140.53,142.52,144.59,145.99,146.35,146.77,147.77,148.35,148.91,149.80,151.14,152.61,153.75,154.79,156.00,157.46,159.01,160.51,162.30,163.92,165.44,167.36,169.04,170.44,171.93,173.45,174.55,175.34,176.27,177.75,179.57,181.21,182.72,184.24,185.51,186.49,187.42,188.59,190.13,191.70,190.91,190.66,193.32,196.18,198.39,200.72,203.02,204.55,205.63,206.80,208.22,209.38,210.83,213.20,216.84,220.56,222.42,223.29,224.52,225.77,227.14,228.67,230.90,232.69,233.20,235.44,237.29,237.39,238.30,238.46,236.42,238.21,240.68,242.07,243.31,244.68,246.16,247.95,249.95,251.09,251.28,252.19,255.07,258.09,260.67,262.78,264.13,265.59,267.15,268.60,269.98,271.44,273.11,274.67,276.16,277.18,277.61,278.22,279.01,279.80,280.61,281.56,281.34,280.28,278.55,278.17,280.61,282.45,283.31,281.31,279.43,280.42,279.95,280.24,281.75,280.77,280.52,281.57,282.02,282.13,283.88,286.27,289.45,288.27,288.54,288.31,284.43,285.82,288.03,288.88,290.88,293.76,296.96,300.03,302.86,305.29,307.63,310.18,313.10,313.76,313.82,314.80,316.66,318.57,320.35,320.98,321.72,322.49,324.05,326.82,329.58,331.67,333.51,334.61,336.80,340.39,341.22,341.17,344.42,347.31,349.78
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.26,4.57,14.04,37.08,41.29,36.22,35.67,41.67,44.18,44.50,44.20,44.66,43.95,43.76,45.32,47.55,50.23,57.09,60.85,65.47,70.56,72.52,74.28,75.77,77.16,78.56,80.09,81.54,83.21,84.76,86.42,88.31,90.10,91.66,93.20,94.59,96.00,97.57,99.39,101.02,102.56,104.13,105.87,107.80,109.70,111.37,112.70,114.37,116.39,118.60,120.60,122.37,124.30,126.13,126.96,127.22,128.08,130.90,133.39,135.73,138.03,140.08,141.92,143.51,144.01,144.30,144.55,145.15,145.79,146.63,147.93,149.27,150.61,151.62,152.72,154.08,155.61,157.03,158.37,159.68,161.08,162.78,164.47,166.12,168.07,170.09,171.37,171.57,172.44,173.84,175.68,177.75,179.48,181.13,182.54,183.35,184.22,185.13,186.38,187.76,188.52,187.67,189.01,191.90,194.39,196.72,199.01,200.96,202.15,203.18,204.72,206.48,207.11,209.41,212.47,216.04,218.75,220.09,220.98,222.19,223.22,224.40,226.16,228.80,230.67,230.98,232.04,233.68,233.32,234.46,234.99,233.70,235.59,237.72,239.33,240.61,242.01,243.59,245.48,247.38,248.31,248.30,249.88,253.12,256.13,258.47,260.19,261.81,263.53,265.14,266.45,267.77,269.14,270.42,271.84,273.27,274.17,274.88,275.49,276.14,277.05,277.60,278.12,277.32,276.05,274.94,275.58,277.57,279.39,280.38,279.66,276.89,276.59,276.37,277.45,278.36,277.51,277.22,277.87,278.28,278.71,279.91,282.21,284.70,283.72,282.40,280.65,280.25,283.33,284.63,286.02,288.39,291.29,294.58,297.85,300.55,302.88,305.53,308.11,310.20,310.15,310.35,311.94,313.61,315.09,316.44,317.24,318.24,318.72,320.76,324.21,327.07,328.93,330.55,331.59,333.79,336.50,337.56,338.32,340.88,343.62,347.00
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.12,2.88,9.47,26.73,38.81,30.93,34.57,41.26,41.53,39.95,38.54,38.42,39.44,43.93,48.42,50.40,54.14,60.45,63.82,66.53,68.69,70.69,72.27,73.70,75.09,76.51,78.03,79.65,81.23,82.84,84.77,86.67,88.36,89.81,91.21,92.60,94.20,95.91,97.60,99.25,100.89,102.41,104.14,106.01,107.82,109.35,111.19,113.23,114.92,117.00,118.99,120.86,122.86,124.28,124.53,124.66,127.16,130.93,133.07,134.49,136.42,138.68,140.58,141.42,141.48,141.61,141.84,142.54,143.41,144.65,146.20,147.61,148.69,149.57,150.74,152.25,153.78,155.22,156.49,157.60,158.74,160.00,161.49,163.29,165.36,167.49,168.46,168.62,169.97,171.77,173.83,175.92,177.74,179.49,180.53,181.17,181.96,182.85,184.15,185.34,185.50,185.05,187.23,189.99,192.54,194.81,196.86,198.64,199.50,201.13,203.38,204.28,205.78,209.09,212.08,214.30,215.86,217.15,218.36,219.67,220.38,221.56,223.85,226.46,228.27,229.18,229.25,230.00,229.63,230.82,231.93,231.16,233.02,234.62,236.41,237.97,239.39,241.06,243.00,244.88,245.71,245.98,248.63,251.56,253.82,255.58,257.25,259.58,261.69,263.07,264.26,265.37,266.26,267.21,268.77,270.30,271.33,272.24,272.61,273.44,274.48,274.96,275.07,273.72,272.12,271.51,272.15,273.18,274.62,275.65,275.55,273.64,272.95,272.99,273.40,274.06,274.10,273.80,274.02,274.33,275.32,276.67,278.37,279.64,279.15,276.85,276.32,278.13,280.48,281.33,283.68,286.47,289.44,292.55,295.60,298.18,300.81,302.99,304.74,306.09,306.34,307.08,308.72,310.07,311.23,312.44,313.84,315.13,316.27,319.38,322.71,323.95,325.20,327.00,328.21,330.42,332.44,334.14,336.19,338.38,341.15,344.66
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.27,6.59,16.05,24.81,24.72,33.46,38.71,36.07,33.46,34.29,36.58,40.83,49.19,51.74,53.64,56.93,60.03,61.93,63.76,65.71,67.80,70.00,71.61,72.98,74.38,75.98,77.58,79.33,81.34,83.29,85.00,86.46,87.89,89.26,90.89,92.70,94.36,96.01,97.36,99.02,100.71,102.47,104.24,106.07,108.05,110.28,112.14,113.71,115.44,117.44,119.43,121.50,122.10,122.07,122.32,125.59,129.08,130.66,131.48,133.64,136.31,138.61,139.19,139.18,139.08,139.24,139.98,141.36,142.88,144.49,145.84,146.83,147.81,149.05,150.50,152.05,153.38,154.49,155.62,156.74,157.81,159.00,160.54,162.52,164.16,165.13,166.16,167.99,170.06,172.21,173.98,175.61,177.15,178.20,178.91,179.69,180.59,181.82,182.83,182.57,182.71,185.22,188.19,190.61,192.60,194.54,196.05,197.23,200.00,201.58,202.29,205.02,208.00,210.09,211.52,212.81,214.14,215.55,216.47,217.35,219.11,221.49,223.47,225.04,226.06,226.88,227.08,226.82,228.47,228.88,228.59,230.10,231.47,233.43,235.33,236.72,238.42,240.68,242.60,243.14,244.21,247.12,249.41,251.20,252.23,253.66,256.71,259.32,260.76,261.94,262.54,262.63,263.72,265.34,266.85,268.28,269.42,269.67,270.96,271.94,272.39,272.13,270.53,268.74,268.50,268.85,268.77,269.63,270.63,271.01,270.41,270.09,269.94,270.00,270.45,270.67,270.56,270.40,270.68,272.14,273.57,274.42,275.16,274.38,272.13,273.01,275.72,277.15,279.13,281.97,284.68,287.78,290.82,293.62,296.15,298.21,299.59,300.89,301.82,302.45,303.57,304.94,306.26,307.45,309.32,310.98,312.31,314.64,317.83,320.11,320.67,321.14,323.05,325.73,328.13,330.03,332.14,334.48,337.28,340.18,342.80
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.76,3.95,8.95,14.87,23.99,31.00,31.36,29.05,29.15,32.94,38.20,44.36,50.77,52.87,54.74,56.50,58.10,59.45,60.75,62.56,64.77,67.09,69.15,70.69,72.10,73.94,75.88,77.89,79.88,81.62,83.12,84.55,85.97,87.50,89.44,91.19,92.76,93.97,95.17,96.86,98.89,100.91,102.80,104.93,107.09,109.20,110.97,112.54,114.14,115.61,117.00,118.73,119.61,119.61,120.16,123.47,127.03,128.44,128.81,131.40,134.23,136.60,136.93,136.93,136.87,137.03,138.27,139.96,141.53,142.89,143.85,144.83,145.74,146.82,148.47,150.19,151.40,152.47,153.62,154.67,155.72,156.93,158.31,159.67,160.88,162.18,164.28,166.42,168.57,170.44,171.71,173.27,174.60,175.71,176.61,177.63,178.87,180.07,180.71,180.23,180.48,183.41,186.50,188.53,190.33,192.35,193.54,195.28,197.87,199.10,201.23,203.73,205.66,207.48,208.88,209.95,211.40,212.59,213.34,214.81,217.08,218.87,220.48,221.95,223.12,224.69,224.22,224.80,226.27,226.24,225.73,227.20,228.76,230.90,232.61,233.93,235.71,238.21,240.02,240.58,242.74,245.26,247.04,248.47,248.87,250.48,253.57,255.99,257.73,258.94,259.28,259.04,260.24,261.80,263.29,264.76,265.45,266.18,267.84,269.09,269.49,268.96,267.60,265.87,265.11,265.08,264.96,265.50,266.32,266.99,267.16,267.02,266.76,266.60,267.04,267.24,267.13,267.06,267.65,269.13,270.10,270.19,271.19,270.64,268.67,270.55,272.89,274.53,277.16,279.62,282.56,285.85,288.95,291.05,293.16,295.47,296.71,297.61,298.36,299.19,300.12,301.13,302.53,304.26,306.44,308.25,310.27,313.05,315.43,316.76,317.52,318.56,321.38,324.06,326.30,328.45,330.66,333.44,336.33,338.74,340.28
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.20,6.08,12.54,20.15,23.77,25.39,26.02,28.43,34.28,41.13,45.67,49.32,51.15,52.84,54.39,55.93,57.39,58.45,59.71,61.54,63.91,66.16,68.20,70.42,72.69,74.71,76.66,78.32,79.83,81.31,82.74,84.04,85.79,87.69,89.44,90.71,91.56,92.86,94.76,97.01,99.46,101.64,103.57,105.52,107.58,109.42,110.93,112.34,112.87,113.43,114.88,116.20,116.78,118.56,121.94,125.38,126.10,127.01,130.03,132.85,134.53,134.39,134.46,134.52,135.15,136.73,138.43,139.90,140.92,141.90,142.63,143.03,144.24,146.02,147.77,149.16,150.47,151.59,152.57,153.60,154.90,156.22,157.40,158.50,160.06,162.40,164.86,166.74,168.10,169.42,170.85,172.06,173.28,174.26,175.45,176.70,177.82,178.34,177.93,179.51,182.54,184.83,186.76,188.64,190.11,191.18,192.92,195.00,197.14,199.54,201.21,203.05,204.88,206.39,207.31,208.46,209.58,210.49,212.85,214.89,216.69,218.21,219.60,220.98,222.40,221.47,222.88,223.43,223.58,222.97,224.19,225.90,228.22,229.84,230.93,232.67,235.05,236.76,238.58,241.00,242.52,244.30,245.59,245.75,248.02,250.35,252.55,253.69,254.20,254.80,255.39,256.81,258.29,259.91,261.29,261.42,262.38,263.87,265.27,265.77,265.27,264.41,262.85,261.79,261.31,261.17,261.48,262.33,263.22,263.80,263.85,263.61,263.22,263.61,263.67,263.51,263.66,264.82,265.60,265.98,266.29,267.40,266.76,265.85,268.03,270.19,272.23,274.75,277.67,280.86,283.96,286.10,287.84,290.39,292.83,293.71,294.56,295.46,296.25,297.39,298.28,299.58,301.38,303.26,305.30,308.11,310.81,312.38,313.47,314.99,317.87,320.27,321.83,324.10,326.63,329.45,332.40,334.83,336.65,338.10
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.12,5.39,10.28,15.39,18.86,23.32,27.23,30.85,37.89,42.37,45.71,47.95,49.28,50.77,52.30,53.83,55.34,56.46,57.55,59.15,61.66,64.36,66.98,69.40,71.64,73.56,75.18,76.58,77.96,79.55,80.82,81.96,83.61,85.63,87.32,88.33,89.32,90.69,92.87,95.42,97.95,100.12,101.95,103.86,105.82,107.48,108.75,109.65,109.64,109.64,111.28,113.14,115.79,118.90,121.56,123.97,123.67,125.75,128.92,131.62,132.29,131.70,131.65,132.09,133.40,134.71,136.20,137.63,138.66,140.03,140.34,140.42,141.69,143.44,145.09,146.66,148.44,149.58,150.42,151.50,152.80,154.04,155.29,156.89,158.76,160.90,163.14,164.56,165.87,167.22,168.54,169.86,171.02,171.69,172.84,174.02,174.84,175.02,175.27,178.50,181.27,183.29,185.23,186.73,187.90,189.21,190.98,192.85,195.09,197.34,198.99,200.75,202.53,203.46,203.95,205.08,206.38,208.55,210.67,212.65,214.48,215.82,217.12,218.70,219.79,219.05,220.32,220.76,221.09,220.18,220.74,222.90,225.60,226.97,228.09,229.80,231.97,233.99,236.51,238.19,239.62,241.67,242.36,242.90,245.57,247.72,249.45,250.03,249.81,250.60,251.95,253.37,254.75,256.47,257.92,258.24,259.03,260.15,261.56,261.97,261.53,261.03,259.76,258.66,257.86,257.68,258.16,259.00,259.81,260.55,260.71,260.47,259.86,260.25,260.09,259.87,260.59,261.80,261.64,261.83,262.34,263.55,262.89,263.07,265.30,267.59,269.96,272.71,275.78,278.86,281.34,282.79,284.75,287.83,289.98,290.77,291.56,292.61,293.39,294.68,295.94,297.45,298.96,300.38,302.76,305.43,307.84,309.70,311.14,313.76,316.53,318.13,319.51,322.16,325.13,328.27,330.83,332.53,334.46,336.13
