28.93,29.77,29.73,30.61,32.52,35.38,38.51,43.08,49.80,57.73,61.98,63.79,65.88,68.17,70.87,75.23,79.27,81.83,83.86,85.98,88.01,90.49,95.11,100.94,111.64,120.03,126.43,131.63,136.85,141.57,145.56,149.80,154.38,159.19,167.97,174.19,175.62,176.32,177.03,177.73,178.32,178.66,178.91,179.49,180.22,181.29,182.72,184.21,185.63,186.84,187.99,189.01,189.82,190.40,190.95,191.46,192.01,192.51,193.03,193.57,194.09,193.16,191.51,190.07,188.07,190.41,194.97,199.12,202.09,204.16,206.47,208.43,209.37,209.77,211.33,213.65,215.96,218.01,218.99,220.01,222.13,224.39,226.04,227.11,228.93,231.79,237.14,245.22,252.73,258.73,262.32,263.08,264.78,267.96,272.96,279.21,285.60,290.99,293.94,296.29,298.98,301.73,304.35,306.84,309.04,311.58,315.63,321.38,331.26,342.53,348.67,353.30,356.70,356.18,354.59,354.82,356.32,357.75,359.75,361.32,361.97,362.32,368.79,375.29,382.99,391.51,395.00,397.20,399.25,403.39,408.50,414.92,421.39,425.33,428.42,431.57,434.81,437.29,438.82,440.48,442.22,440.44,439.83,441.74,441.89,442.37,445.40,450.03,453.77,457.27,460.74,464.21,467.23,469.59,471.61,471.83,470.67,469.05,471.77,476.80,478.50,478.30,483.83,491.94,495.78,497.56,498.62,502.94,511.56,520.13,528.65,533.92,538.13,545.81,553.58,558.23,559.39,559.77,566.86,577.93,580.07,583.88,594.35,603.22,609.90,613.42,614.06,613.99,614.08,614.39,616.57,619.63,623.61,625.56,624.13,628.29,637.22,651.52,665.77,681.89,697.29,710.96,729.46,745.14,760.83,777.02,793.26,810.04,826.46,840.48,854.87,866.79,865.20,854.41,844.23,836.02,827.97,820.65,813.65,808.77,806.31,804.52,802.63,799.98,793.98,786.52,780.94,773.96,768.61,768.48,779.93,798.93,814.43,832.33,849.98,867.81,875.74,871.58,862.51,855.85,857.41,868.21,881.49,895.98,902.10,908.07,920.79,929.46,938.09,943.48,936.57,924.51,912.54,898.48,887.16,874.75
28.57,29.02,29.26,29.94,32.32,35.64,39.24,43.69,49.40,56.82,62.86,65.85,66.99,69.12,72.17,75.45,78.66,81.17,83.32,85.61,87.87,90.41,96.13,105.03,115.44,123.13,129.78,134.75,139.39,143.20,146.77,151.34,157.56,164.17,171.81,175.21,175.88,176.53,177.21,177.90,178.52,179.04,179.51,180.15,181.16,182.15,183.32,184.77,186.08,187.31,188.51,189.66,190.97,191.78,192.33,192.81,193.32,193.82,194.36,194.94,195.29,193.67,191.54,189.70,189.30,193.09,197.89,201.33,203.94,206.70,209.45,211.11,211.91,212.35,213.08,214.53,216.69,218.92,220.76,222.80,224.97,227.30,229.51,231.15,231.96,234.40,241.44,252.78,262.83,269.28,271.21,269.29,271.48,274.52,273.66,276.26,283.60,290.22,293.72,297.22,300.33,303.09,305.81,308.48,311.42,314.84,318.67,325.20,336.34,345.54,352.87,358.06,359.23,358.04,356.78,358.13,360.06,361.79,363.58,365.34,366.22,365.50,368.79,374.84,382.63,394.38,399.49,400.80,402.05,405.71,411.38,418.95,426.07,429.98,432.22,435.15,438.53,441.45,443.30,445.41,447.56,447.80,447.85,447.36,446.79,447.68,448.82,451.32,454.99,458.75,462.60,466.31,469.82,473.12,476.34,478.04,478.83,476.48,471.81,477.82,482.64,482.42,485.26,493.85,499.58,500.86,502.81,508.09,515.67,523.70,531.89,537.96,543.20,552.02,561.76,568.17,570.50,570.34,572.38,580.16,587.93,590.01,595.92,607.07,617.65,626.37,628.91,628.35,625.18,624.12,624.22,626.11,629.24,633.83,633.79,631.08,637.09,648.08,662.09,677.39,692.81,705.62,723.59,738.19,753.77,770.29,786.80,802.89,818.22,833.06,847.57,863.40,873.50,868.28,857.37,847.05,838.81,831.27,824.94,820.56,817.93,816.49,815.06,811.57,806.02,799.26,791.65,782.00,778.81,777.54,779.85,799.30,816.40,833.58,849.68,868.07,881.96,886.11,879.61,872.81,871.93,878.50,892.26,908.60,920.44,924.04,930.35,940.03,948.70,955.09,950.82,939.35,927.25,915.13,903.43,889.62
28.40,28.96,29.30,29.74,30.80,34.40,38.71,43.61,49.63,57.88,64.15,68.38,70.12,70.50,72.31,74.90,77.72,80.48,82.71,85.10,87.52,90.60,97.26,107.99,117.87,125.76,132.27,137.44,141.61,144.93,148.30,153.62,160.87,168.53,173.84,175.74,176.35,176.85,177.43,178.11,178.69,179.18,179.69,180.60,181.82,182.96,184.08,185.33,186.55,187.75,188.96,190.19,191.63,192.94,193.69,194.19,194.67,195.19,195.73,196.28,196.34,194.23,191.82,189.79,191.18,196.03,200.33,202.80,205.37,208.20,210.83,212.84,214.02,214.92,215.82,216.65,217.77,220.25,223.11,225.62,227.99,231.92,236.62,238.47,239.18,239.44,245.67,257.81,269.98,276.95,278.51,274.79,277.29,282.61,282.52,279.72,281.16,286.67,290.38,293.53,299.54,303.46,306.89,309.98,313.24,316.96,321.86,330.94,342.35,348.71,355.83,360.25,360.49,359.74,359.50,360.96,362.81,364.80,366.89,369.07,370.51,369.55,370.00,375.11,381.68,395.37,402.06,403.70,404.97,406.79,411.09,418.95,428.15,433.36,436.26,438.87,442.33,445.59,447.90,450.70,453.75,455.83,456.24,454.10,452.60,453.92,454.85,455.63,456.93,459.76,463.62,467.80,471.76,475.60,479.46,482.56,483.80,482.00,476.08,479.22,485.83,488.30,488.00,494.35,502.01,504.50,506.84,512.57,520.24,527.26,535.14,542.82,548.20,556.03,566.75,575.65,581.55,582.88,583.15,585.59,591.89,597.50,601.95,609.71,620.71,631.53,638.80,642.16,640.16,637.28,635.16,634.91,637.11,641.29,643.66,638.93,639.01,646.50,658.56,673.37,687.30,701.05,717.13,732.90,746.89,763.72,779.26,795.78,811.01,828.09,841.18,858.34,874.11,879.37,872.03,861.34,851.55,844.25,838.38,834.34,830.86,829.02,826.81,823.21,819.08,811.61,799.51,794.69,792.59,787.52,784.20,799.05,819.66,836.07,851.96,869.67,885.74,896.86,893.41,886.83,885.81,890.64,902.08,918.14,934.10,942.11,944.95,950.42,959.85,968.23,966.15,953.90,943.73,934.08,919.71,901.08
28.97,29.62,30.15,30.80,32.38,34.75,38.28,42.89,49.93,59.15,65.70,70.82,75.33,72.84,71.82,74.42,77.06,79.69,82.38,85.06,87.71,91.28,98.07,109.13,119.12,127.89,134.77,140.43,144.47,147.43,150.85,156.70,163.96,171.24,175.11,176.19,176.76,177.24,177.72,178.24,178.81,179.29,179.76,180.72,181.95,183.18,184.43,185.66,186.86,188.09,189.27,190.60,192.06,193.54,194.90,195.58,196.09,196.56,197.05,197.63,197.70,195.47,192.96,191.88,193.47,197.70,201.47,203.80,206.21,208.66,211.03,213.21,215.39,217.00,218.23,219.50,219.98,222.01,225.11,228.04,233.01,240.13,242.83,242.92,242.68,243.73,249.74,262.34,274.25,281.82,283.16,278.87,280.93,287.79,290.07,286.85,284.21,285.23,286.42,288.86,294.92,301.61,306.03,310.31,314.37,318.36,323.97,333.38,343.33,349.45,355.79,359.90,360.41,360.50,360.99,363.00,365.10,367.30,369.63,372.26,374.28,374.95,376.31,380.11,384.61,396.49,402.54,405.34,407.50,409.22,412.88,419.48,429.73,435.13,439.13,442.98,446.88,450.09,452.89,456.56,461.10,465.71,468.16,464.40,461.51,461.77,461.79,461.94,462.18,463.44,464.94,468.43,472.84,476.95,480.94,485.16,487.82,484.07,479.66,484.85,488.98,492.44,492.20,494.61,501.94,507.56,510.48,517.65,525.61,532.28,539.59,547.80,554.85,560.27,569.02,579.14,588.34,593.18,593.08,594.25,596.85,603.73,611.62,617.40,625.53,636.03,643.75,650.01,651.98,650.41,648.17,647.72,649.87,653.21,655.25,651.47,645.79,647.42,656.21,669.12,682.07,695.65,711.20,726.50,741.31,757.26,770.92,788.26,804.96,823.36,837.34,853.20,869.21,882.08,883.34,873.90,864.34,856.70,851.86,849.62,844.90,843.26,842.12,839.11,832.86,822.64,810.00,811.32,806.62,799.32,793.64,800.11,822.08,839.05,855.83,872.10,889.87,904.42,909.77,904.09,901.15,904.96,913.74,926.96,944.14,955.42,959.91,964.30,972.16,981.43,980.85,968.98,956.11,941.39,923.63,905.37
29.83,30.26,31.84,32.41,33.28,35.36,37.79,41.84,49.99,59.77,66.43,72.09,75.47,73.79,71.32,73.80,76.22,79.38,82.44,85.35,88.22,92.25,98.38,108.95,119.91,129.76,136.89,143.58,148.23,150.94,154.58,159.78,166.63,173.15,175.55,176.01,176.25,176.69,177.12,177.80,178.64,179.33,179.89,180.90,182.14,183.38,184.61,185.84,187.06,188.25,189.46,190.86,192.34,193.93,195.63,196.91,197.49,197.97,198.33,198.97,199.12,197.53,196.44,196.65,197.88,199.68,201.95,204.04,205.77,208.19,211.23,213.57,215.88,218.09,219.92,222.04,223.44,224.90,227.44,231.22,238.59,245.17,247.23,246.80,245.76,247.52,255.69,267.05,278.78,285.63,287.76,284.59,284.26,289.52,293.06,291.85,292.67,292.27,289.87,290.27,293.49,299.61,304.67,309.30,314.38,319.18,324.79,331.98,341.84,349.29,354.36,357.68,359.62,360.51,361.92,363.90,366.78,369.41,372.18,375.31,377.97,380.53,383.14,385.88,388.60,396.90,402.38,405.23,408.22,411.53,415.92,422.04,432.21,438.13,442.76,447.39,451.40,454.86,458.35,465.33,471.91,478.22,480.48,476.15,473.66,471.87,469.86,469.03,469.72,470.23,469.33,469.83,473.69,478.99,482.78,487.01,490.92,487.92,488.31,490.88,492.09,494.75,496.48,496.50,501.44,510.58,515.10,521.92,530.37,537.24,544.28,552.30,560.74,567.13,573.68,582.24,591.94,599.36,602.89,603.82,605.25,610.84,621.07,627.39,631.86,641.24,650.68,657.89,661.77,661.88,660.24,661.67,664.90,667.75,667.70,663.95,657.49,653.25,656.49,665.19,677.39,691.30,706.51,720.56,736.61,751.90,764.33,781.59,798.90,817.24,833.05,847.03,862.81,877.46,889.34,887.68,877.37,869.66,866.60,864.18,860.14,858.01,856.30,852.49,844.25,832.93,825.00,827.04,819.81,810.65,805.16,802.92,823.79,842.55,859.73,875.52,893.55,911.82,926.02,925.95,923.19,923.41,926.80,936.47,951.71,965.19,974.03,980.54,986.18,994.53,992.85,978.92,962.16,943.08,925.47,908.48
31.60,31.69,33.18,34.21,34.74,35.76,37.87,40.69,48.78,57.50,63.65,68.73,70.09,70.48,70.55,72.60,76.12,80.00,83.09,85.98,88.90,93.12,98.29,107.74,119.93,131.25,139.61,147.63,151.93,154.35,157.59,162.81,169.34,174.41,175.26,175.19,175.38,175.82,176.41,177.28,178.13,178.99,179.84,180.97,182.20,183.44,184.69,185.97,187.20,188.44,189.68,191.18,192.83,194.53,196.36,198.00,198.83,199.42,199.74,200.63,201.75,201.39,201.79,203.17,205.47,207.11,208.17,208.93,208.98,208.96,211.24,213.69,216.18,218.67,221.43,224.05,226.39,228.34,230.68,234.81,241.81,249.38,251.03,250.04,248.56,252.20,264.49,274.68,284.88,289.96,291.43,290.21,289.13,292.37,295.72,294.43,297.07,299.96,299.69,300.52,303.64,303.25,304.73,310.05,314.58,318.98,324.26,330.41,339.39,346.54,351.05,353.41,356.31,359.56,362.24,364.59,367.47,370.70,374.49,378.03,381.03,384.13,387.61,390.88,393.82,398.96,402.06,404.55,407.22,410.16,416.12,423.69,432.25,441.04,447.18,451.69,455.18,459.31,467.25,477.24,483.88,491.94,493.51,489.81,486.15,481.82,477.41,476.97,478.08,478.53,478.47,477.93,477.31,480.83,484.76,488.39,492.88,495.06,494.94,494.41,495.30,497.12,499.64,501.13,501.73,511.07,517.82,524.15,532.78,540.79,547.71,555.68,565.49,574.54,581.11,588.71,595.64,604.03,611.86,614.28,615.65,618.53,628.21,636.38,640.59,647.49,658.31,665.40,670.06,671.21,670.55,672.15,675.98,680.07,680.25,677.00,671.03,664.45,661.02,665.28,674.42,687.88,701.92,716.68,732.18,747.94,759.74,777.69,793.63,809.33,826.91,840.71,855.27,870.85,884.65,893.12,889.63,883.39,880.79,878.30,874.81,873.49,872.56,866.56,856.31,845.63,842.53,844.50,834.79,822.62,816.21,809.46,826.74,846.11,862.44,878.24,896.05,917.41,934.78,942.13,942.50,940.42,941.05,947.66,959.49,973.75,985.38,993.49,999.22,1006.25,1001.93,984.38,967.50,947.62,929.88,913.30
33.20,34.00,34.98,35.94,36.50,37.05,38.06,40.09,46.73,55.48,61.77,64.42,66.15,67.59,69.07,71.80,75.98,80.15,83.40,86.57,89.86,93.94,98.38,106.61,119.74,133.62,143.66,150.90,154.75,157.45,160.95,166.75,171.63,174.16,174.04,173.88,174.20,174.97,175.89,176.76,177.68,178.64,179.63,180.79,181.97,183.16,184.54,185.95,187.33,188.61,189.91,191.70,193.44,195.16,197.08,198.91,200.10,200.96,201.57,202.49,204.79,206.96,208.90,211.45,213.29,213.72,213.44,213.07,212.29,211.10,211.35,213.42,215.95,218.56,221.69,225.53,228.70,231.09,233.78,237.60,244.60,251.05,253.45,253.71,253.98,261.60,273.37,283.43,289.80,291.89,293.34,292.81,292.96,297.10,298.74,296.92,299.31,302.79,304.97,307.56,310.71,310.50,308.65,310.99,315.56,319.82,324.41,329.95,336.85,342.32,346.44,349.51,354.10,359.00,362.49,366.03,368.83,371.22,374.77,379.49,383.16,386.67,390.29,393.69,397.04,400.56,402.98,405.50,407.84,410.32,415.47,422.15,428.83,439.61,449.64,455.96,459.36,464.94,478.93,491.50,499.61,504.38,506.93,505.58,501.25,494.67,488.87,486.10,486.18,486.27,486.13,485.42,484.18,483.94,486.82,490.56,494.52,498.81,499.96,497.75,498.82,499.96,502.27,505.17,505.91,511.72,520.95,526.33,533.80,542.70,549.83,557.49,567.79,579.91,589.05,595.91,602.11,609.97,617.50,621.93,625.04,629.14,635.74,644.13,649.37,655.94,664.54,671.75,677.09,679.68,681.02,682.34,686.00,690.93,692.18,690.52,685.56,678.70,673.39,670.79,674.97,685.64,697.45,711.82,727.26,742.99,754.88,770.81,787.69,801.41,818.90,834.02,848.25,864.02,878.87,890.89,897.74,896.22,895.22,893.00,890.57,888.62,886.24,880.33,870.54,860.55,860.62,860.78,849.37,835.86,826.99,818.38,829.13,848.85,865.25,881.39,899.34,920.86,938.50,952.75,959.34,957.54,956.27,961.61,971.12,984.35,996.90,1006.83,1014.70,1017.70,1008.57,988.96,971.15,951.44,933.06,916.43
33.30,35.56,36.87,37.62,38.24,38.81,39.63,42.88,51.15,61.87,67.92,70.89,72.30,72.86,74.06,76.85,80.32,82.58,84.31,86.76,90.00,94.49,99.45,108.04,121.64,136.98,147.68,153.38,157.47,161.12,166.03,170.50,172.61,172.06,171.84,172.17,173.01,174.27,175.40,176.36,177.25,178.21,179.28,180.38,181.57,182.95,184.40,185.81,187.20,188.61,190.12,192.03,193.98,195.87,197.83,199.90,201.58,202.51,203.29,204.02,205.75,209.11,214.06,218.15,219.15,218.78,217.59,216.38,215.02,213.59,212.68,213.94,215.87,218.21,221.40,225.82,230.09,233.25,236.18,239.42,245.89,251.41,254.45,257.26,260.19,268.95,281.22,289.13,291.58,293.17,294.75,295.49,295.62,299.43,300.89,299.33,301.67,304.92,307.81,310.39,313.15,314.15,312.98,312.53,316.60,321.46,326.22,330.58,335.73,340.71,345.27,349.88,354.34,358.91,363.13,367.35,371.45,374.32,376.72,378.92,382.31,386.81,391.42,395.69,398.99,401.67,404.26,406.84,409.49,413.52,418.36,422.76,427.12,435.03,447.21,458.73,464.18,470.90,486.22,499.92,506.50,510.87,513.11,514.70,512.94,508.23,504.11,499.19,495.38,493.80,493.31,492.10,490.96,489.79,489.98,493.03,497.39,501.04,502.94,501.36,502.58,502.52,504.93,508.15,510.54,512.80,521.85,527.19,533.82,542.69,550.73,558.15,567.68,580.44,592.88,602.33,610.10,615.78,622.83,628.40,633.42,639.29,644.92,652.19,657.81,662.79,670.58,678.51,684.87,688.73,690.97,692.77,696.82,702.40,705.50,705.22,701.31,694.46,688.67,683.70,680.93,684.81,694.51,707.20,721.30,735.54,749.19,764.20,779.71,794.87,810.72,827.42,843.01,858.66,873.82,887.12,900.36,909.34,912.02,909.62,907.56,905.36,900.20,891.72,883.53,876.86,879.49,877.24,864.17,848.28,837.33,828.06,833.44,851.67,867.93,884.38,902.01,921.00,939.50,957.50,971.74,975.65,975.34,978.07,984.63,996.68,1008.36,1019.64,1029.33,1025.76,1012.29,991.43,972.41,954.92,935.48,916.05
33.90,36.21,38.18,39.41,42.08,44.99,48.17,54.63,63.65,72.09,77.86,80.67,83.12,83.15,83.98,85.97,88.20,88.95,88.93,89.21,91.11,95.58,101.35,110.88,125.13,142.11,151.02,155.85,160.64,165.60,169.86,171.54,170.79,169.66,169.88,170.83,172.08,173.46,174.72,175.70,176.70,177.78,178.88,179.90,181.27,182.74,184.22,185.71,187.22,188.77,190.45,192.48,194.56,196.57,198.46,200.35,202.17,203.78,204.85,205.58,206.65,208.76,214.23,219.94,221.44,221.53,220.65,219.12,217.49,216.08,214.69,215.05,216.93,218.49,221.06,225.38,229.55,233.06,236.50,240.22,246.41,251.82,255.22,258.38,263.97,275.42,287.15,291.13,292.64,294.23,295.90,297.50,298.13,300.22,302.66,302.38,304.47,307.26,309.97,312.35,315.07,317.42,317.31,315.62,316.60,321.86,326.75,330.99,334.52,338.74,343.32,348.46,352.39,357.16,362.36,367.26,371.79,375.90,379.65,382.72,384.32,386.67,390.57,396.14,400.98,403.06,405.37,407.94,411.03,415.39,419.83,423.86,427.84,433.78,444.08,458.28,466.77,475.14,487.30,499.83,508.04,512.79,516.17,519.40,520.73,519.88,520.02,515.51,506.93,502.20,501.29,498.78,496.00,494.37,495.38,496.63,499.36,503.22,506.29,506.80,507.00,505.74,507.18,510.64,513.68,515.50,522.10,529.19,534.47,541.57,551.32,558.77,567.82,579.24,593.05,606.34,616.40,623.18,630.54,636.59,642.84,649.18,654.05,659.37,663.83,668.04,675.53,684.22,691.91,697.38,700.88,704.72,709.77,715.23,719.62,720.59,717.81,710.97,704.72,698.02,693.23,690.63,694.07,703.95,716.10,729.26,743.27,758.73,772.72,788.35,804.47,821.61,837.51,854.95,869.44,885.56,899.41,914.62,926.48,928.55,925.50,922.00,915.56,906.49,896.22,893.32,896.65,891.80,878.03,862.33,849.54,838.06,840.03,855.21,870.28,886.55,903.78,922.08,940.76,958.73,976.66,989.92,993.83,995.50,1000.37,1009.13,1019.77,1032.90,1041.72,1030.58,1013.58,994.73,975.45,960.12,941.05,920.49
34.96,36.89,39.19,44.80,52.29,57.06,60.95,66.23,72.10,78.71,84.93,87.39,90.69,92.27,93.45,95.60,98.99,100.49,100.83,100.45,99.82,101.25,106.86,116.30,132.78,147.65,153.52,157.73,163.00,168.66,170.63,170.09,168.83,167.83,168.53,169.79,171.11,172.45,173.76,175.09,176.26,177.38,178.44,179.50,180.86,182.41,184.00,185.81,187.57,189.25,191.10,193.14,195.21,197.26,199.23,201.00,202.69,204.39,206.02,207.14,207.96,209.76,213.86,219.07,221.52,223.08,222.88,221.54,220.06,218.48,216.87,216.30,218.15,220.23,222.05,225.10,229.08,233.77,238.42,243.37,249.09,253.87,257.49,260.71,268.43,281.23,290.14,292.34,293.72,295.30,297.11,298.87,300.17,301.57,303.94,305.89,307.64,309.63,311.93,314.28,317.08,319.81,321.06,320.15,318.13,319.85,323.31,326.70,329.10,331.73,338.14,344.14,349.62,357.06,362.74,367.34,371.82,376.08,380.49,385.45,389.43,391.21,391.72,396.94,401.99,405.19,406.75,408.97,412.17,416.12,420.28,425.07,429.98,436.85,445.65,457.42,467.50,476.90,486.14,496.30,505.63,511.81,515.84,519.84,522.89,524.67,525.64,525.42,521.10,515.09,510.38,505.86,501.78,498.96,500.50,502.17,502.25,506.08,509.40,510.75,512.52,509.85,508.62,512.45,516.07,519.06,524.03,531.24,534.94,539.04,549.01,559.50,568.21,578.64,591.34,604.66,618.21,628.05,636.15,642.57,649.34,655.95,661.86,665.95,668.59,672.44,678.71,687.00,695.96,703.79,710.68,717.19,723.05,729.42,735.49,736.68,733.08,725.97,719.94,713.77,707.37,702.79,704.38,705.50,712.73,727.05,742.09,755.77,770.20,784.42,800.83,818.03,834.49,852.38,867.71,885.01,899.35,916.77,931.96,942.15,943.34,939.15,931.14,921.87,912.55,911.85,914.83,905.57,890.11,874.06,861.61,851.24,847.40,858.26,872.44,887.58,904.99,923.76,942.31,959.72,978.44,995.66,1008.60,1013.86,1017.05,1023.56,1033.84,1047.23,1053.23,1037.07,1019.06,1000.97,983.60,967.22,949.05,929.71
36.84,37.73,41.59,51.31,58.20,62.50,66.11,70.81,76.14,82.83,89.75,92.28,94.36,97.22,99.30,101.62,104.59,107.67,110.38,112.50,113.21,113.99,117.77,126.98,140.88,151.08,155.75,160.08,164.87,168.78,169.13,168.32,167.14,166.36,167.44,168.74,170.13,171.53,173.04,174.72,175.91,177.00,178.19,179.36,180.68,182.20,183.88,185.76,187.66,189.52,191.56,193.72,195.80,197.88,199.89,201.54,203.19,204.88,206.56,208.19,209.52,211.02,213.98,217.60,220.46,222.66,224.68,224.53,223.33,221.46,219.31,217.94,219.28,221.89,224.42,225.99,229.58,235.52,241.56,247.58,253.75,259.06,263.95,268.81,276.29,285.63,291.18,293.58,295.35,296.49,298.05,300.00,301.76,303.18,304.85,306.70,308.37,310.47,313.00,315.55,318.17,320.84,323.42,323.94,323.57,323.27,325.92,328.88,331.34,337.18,340.73,343.59,348.64,356.84,363.24,367.80,372.27,376.67,381.33,386.70,391.84,395.09,397.04,400.81,404.20,407.58,409.14,410.87,414.03,417.20,420.86,425.74,431.84,440.36,448.74,458.89,468.11,477.26,485.01,492.82,502.34,510.42,515.41,519.71,523.03,526.39,528.85,530.97,531.04,529.49,526.33,519.45,513.92,508.67,506.52,507.68,507.57,509.74,512.47,515.09,518.71,519.06,512.77,513.42,518.22,521.32,525.24,530.33,537.21,540.60,546.56,558.91,569.17,578.77,589.32,600.85,616.24,627.72,635.18,641.46,648.61,657.10,666.76,671.93,674.02,676.90,681.87,688.55,697.58,706.90,716.59,725.83,734.11,742.41,749.19,751.23,748.59,740.67,734.74,729.50,721.68,716.70,722.11,719.60,717.41,725.47,741.05,756.22,774.08,787.02,801.71,817.30,833.66,850.93,867.58,884.95,900.19,917.78,933.91,950.25,960.49,957.20,948.70,937.63,928.88,929.43,930.55,918.07,901.56,886.33,872.10,863.81,862.47,861.91,873.82,888.87,906.46,924.96,942.84,959.67,978.72,994.65,1013.18,1028.14,1034.63,1040.13,1048.80,1061.53,1064.51,1046.27,1029.18,1011.86,994.84,977.48,958.25,946.01
38.86,38.67,44.39,55.29,61.25,64.68,68.41,73.40,79.24,86.59,92.13,95.37,97.89,100.55,102.63,104.88,107.98,112.10,116.31,120.09,122.91,125.70,130.28,136.44,145.06,152.31,156.92,161.19,163.91,165.71,166.15,166.02,165.36,165.09,166.39,167.80,169.23,170.72,172.38,174.06,175.43,176.66,177.91,179.14,180.44,182.02,183.86,185.72,187.58,189.50,191.66,193.92,196.16,198.38,200.40,202.05,203.69,205.34,207.04,208.74,210.70,212.53,213.89,215.97,218.83,221.48,224.20,226.37,226.97,226.30,224.32,221.26,220.28,223.39,226.85,228.57,230.79,237.85,244.50,250.85,257.85,266.03,274.39,281.27,287.05,290.82,292.40,294.64,296.99,298.28,299.06,300.38,301.97,303.58,305.24,306.89,308.56,310.49,312.87,315.39,317.92,320.52,323.73,326.86,329.07,331.00,333.94,336.27,339.63,343.19,344.94,345.35,347.64,354.83,362.44,368.01,373.22,377.96,382.81,388.06,393.57,398.23,400.48,403.48,406.93,410.05,412.03,413.95,416.71,419.55,422.07,425.72,431.56,442.15,450.61,458.96,466.99,475.72,483.27,490.23,498.76,508.11,515.02,520.43,523.72,526.87,530.17,533.31,535.24,535.87,536.86,534.04,527.65,520.78,515.31,513.96,512.96,512.82,515.53,518.85,521.42,524.24,522.39,517.24,519.31,523.17,525.69,528.39,536.36,542.56,546.92,556.44,569.38,578.72,587.45,597.01,611.09,623.06,630.76,638.00,645.96,657.16,669.37,676.31,679.18,681.49,684.83,690.07,699.62,709.67,720.80,731.55,741.29,752.35,762.11,767.50,765.67,758.94,751.44,742.61,733.53,730.50,736.42,735.90,731.82,731.88,738.72,753.13,771.35,787.22,801.35,816.80,833.16,849.63,866.34,883.70,899.38,917.77,934.46,952.56,968.46,974.83,966.71,955.31,945.49,946.74,943.00,929.24,913.39,897.81,884.43,875.77,876.61,877.23,876.87,892.53,908.75,925.63,942.33,960.13,979.01,994.94,1012.66,1030.89,1047.18,1057.64,1065.12,1076.70,1075.92,1058.15,1040.78,1022.19,1004.15,987.34,968.87,966.04
42.39,40.26,45.38,56.15,62.16,65.95,69.64,75.02,81.08,87.15,92.44,96.72,100.38,102.97,105.27,107.91,110.60,115.17,120.13,124.70,128.67,131.59,135.40,140.73,146.59,151.68,155.47,158.87,160.79,162.32,162.92,162.93,163.17,164.00,165.45,166.90,168.35,169.86,171.45,173.02,174.45,175.82,177.21,178.61,180.04,181.81,183.65,185.51,187.41,189.33,191.64,194.08,196.52,198.88,200.97,202.67,204.33,205.97,207.56,209.21,211.22,213.39,215.35,216.73,218.29,220.73,223.19,225.62,227.88,229.77,230.49,227.88,224.39,225.99,230.38,236.45,239.73,241.86,247.10,253.60,261.44,272.27,281.46,288.02,292.26,294.74,295.48,295.97,298.35,300.21,300.88,301.61,302.78,304.08,305.54,307.11,308.69,310.53,312.79,315.30,318.00,321.11,324.34,327.56,330.60,333.72,337.42,341.02,343.48,346.18,348.99,351.46,349.96,352.37,359.30,365.88,372.78,378.65,384.40,389.97,395.88,401.09,404.07,406.67,409.45,412.27,414.61,416.60,419.34,422.27,424.61,427.16,431.69,442.31,449.11,456.18,464.25,472.37,479.83,486.75,495.04,504.34,511.87,518.75,522.93,526.93,530.39,534.00,537.27,539.61,541.66,541.39,537.50,531.43,526.28,521.56,517.86,516.59,518.26,521.69,524.06,526.70,529.42,526.29,520.64,524.07,527.80,530.36,533.57,538.18,543.24,552.72,566.15,576.88,584.89,593.07,603.78,615.51,625.61,634.41,644.31,657.42,671.75,679.88,683.53,685.75,688.64,693.74,701.99,712.45,724.90,735.85,746.28,758.50,772.14,781.17,780.28,775.06,766.45,755.38,745.53,743.82,749.36,750.61,747.10,747.81,748.35,752.75,767.28,784.41,798.77,815.34,831.31,848.17,865.21,881.81,898.05,915.80,934.07,952.38,969.04,984.83,983.62,973.60,966.87,964.21,953.18,938.15,926.46,910.27,897.16,886.51,890.41,892.35,887.80,894.57,912.50,928.29,944.30,962.15,980.86,997.37,1013.92,1030.99,1050.88,1069.02,1079.97,1091.63,1087.58,1067.70,1049.21,1031.27,1013.42,997.55,983.32,984.74
